2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"VIC","323","Monash","0","ABSENT","1","7","36914","EDWARDS","Megan Jane","LDP","Liberal Democratic Party","N","Transfer Count","3"
"VIC","323","Monash","0","ABSENT","1","7","36914","EDWARDS","Megan Jane","LDP","Liberal Democratic Party","N","Transfer Percent","11.540"
"VIC","323","Monash","0","ABSENT","1","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Preference Count","211"
"VIC","323","Monash","0","ABSENT","1","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Preference Percent","8.130"
"VIC","323","Monash","0","ABSENT","1","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Transfer Count","1"
"VIC","323","Monash","0","ABSENT","1","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Transfer Percent","3.850"
"VIC","323","Monash","0","ABSENT","2","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Preference Count","502"
"VIC","323","Monash","0","ABSENT","2","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Preference Percent","19.340"
"VIC","323","Monash","0","ABSENT","2","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Transfer Count","6"
"VIC","323","Monash","0","ABSENT","2","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Transfer Percent","6.250"
"VIC","323","Monash","0","ABSENT","2","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Preference Count","781"
"VIC","323","Monash","0","ABSENT","2","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Preference Percent","30.080"
"VIC","323","Monash","0","ABSENT","2","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Transfer Count","20"
"VIC","323","Monash","0","ABSENT","2","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Transfer Percent","20.830"
"VIC","323","Monash","0","ABSENT","2","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Preference Count","210"
"VIC","323","Monash","0","ABSENT","2","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Preference Percent","8.090"
"VIC","323","Monash","0","ABSENT","2","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Transfer Count","14"
